DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2013.10.18,15290,15350,15259,15309,164,0,0
2013.10.21,15318,15364,15296,15318,137,0,0
2013.10.22,15320,15457,15302,15402,229,0,0
2013.10.23,15396,15397,15302,15361,156,0,0
2013.10.24,15360,15473,15345,15466,151,0,0
2013.10.25,15462,15510,15414,15498,157,0,0
2013.10.27,15490,15505,15490,15497,24,0,0
2013.10.28,15496,15572,15467,15499,208,0,0
2013.10.29,15500,15624,15482,15611,174,0,0
2013.10.30,15610,15674,15481,15487,264,0,0
2013.10.31,15485,15590,15482,15521,181,0,0
2013.11.01,15522,15587,15480,15542,195,0,0
2013.11.04,15537,15606,15522,15570,136,0,0
2013.11.05,15568,15587,15455,15549,246,0,0
2013.11.06,15553,15696,15545,15677,179,0,0
2013.11.07,15672,15777,15539,15540,345,0,0
2013.11.08,15543,15717,15495,15700,288,0,0
2013.11.11,15708,15742,15675,15729,114,0,0
2013.11.12,15726,15749,15655,15699,162,0,0
2013.11.13,15703,15806,15611,15780,314,0,0
2013.11.14,15780,15849,15762,15837,118,0,0
2013.11.15,15835,15928,15823,15917,129,0,0
2013.11.18,15914,15991,15894,15945,164,0,0
2013.11.19,15941,15991,15908,15932,158,0,0
2013.11.20,15935,15988,15834,15879,253,0,0
2013.11.21,15872,15985,15848,15979,168,0,0
2013.11.22,15970,16041,15947,16028,131,0,0
2013.11.25,16030,16098,16026,16055,120,0,0
2013.11.26,16049,16096,16044,16060,94,0,0
2013.11.27,16055,16094,16041,16074,88,0,0
2013.11.28,16079,16133,16079,16117,71,0,0
2013.11.29,16113,16160,16060,16062,150,0,0
2013.12.02,16093,16112,15971,15987,177,0,0
2013.12.03,15984,16002,15846,15891,220,0,0
2013.12.04,15895,15952,15783,15891,335,0,0
2013.12.05,15890,15896,15801,15812,113,0,0
2013.12.06,15822,16058,15819,16019,282,0,0
2013.12.09,16027,16053,16002,16023,99,0,0
2013.12.10,16027,16045,15960,15982,126,0,0
2013.12.11,15934,15956,15762,15773,228,0,0
2013.12.12,15783,15797,15642,15666,194,0,0
2013.12.13,15676,15735,15658,15697,134,0,0
2013.12.16,15696,15877,15607,15819,418,0,0
2013.12.17,15817,15866,15775,15798,164,0,0
2013.12.18,15803,16125,15748,16106,452,0,0
2013.12.19,16108,16137,16036,16114,197,0,0
2013.12.20,16117,16222,16111,16204,136,0,0
2013.12.23,16209,16255,16203,16242,72,0,0
2013.12.24,16243,16302,16221,16296,110,0,0
2013.12.26,16305,16426,16305,16424,124,0,0
2013.12.27,16421,16463,16389,16419,147,0,0
2013.12.30,16407,16448,16404,16447,49,0,0
2013.12.31,16444,16537,16434,16536,115,0,0
2014.01.02,16455,16493,16352,16388,216,0,0
2014.01.03,16391,16452,16334,16392,236,0,0
2014.01.06,16398,16470,16335,16356,229,0,0
2014.01.07,16360,16494,16359,16455,176,0,0
2014.01.08,16454,16480,16355,16401,198,0,0
2014.01.09,16401,16468,16312,16394,306,0,0
2014.01.10,16391,16458,16316,16385,279,0,0
2014.01.13,16382,16390,16178,16207,250,0,0
2014.01.14,16211,16310,16181,16301,169,0,0
2014.01.15,16295,16443,16288,16406,200,0,0
2014.01.16,16408,16425,16312,16340,159,0,0
2014.01.17,16339,16433,16320,16392,174,0,0
2014.01.20,16386,16397,16366,16395,54,0,0
2014.01.21,16395,16487,16253,16321,395,0,0
2014.01.22,16321,16381,16273,16312,208,0,0
2014.01.23,16321,16352,16077,16144,374,0,0
2014.01.24,16149,16179,15794,15795,417,0,0
2014.01.27,15810,15884,15721,15778,295,0,0
2014.01.28,15785,15941,15783,15927,175,0,0
2014.01.29,15974,15974,15642,15692,383,0,0
2014.01.30,15700,15844,15664,15749,312,0,0
2014.01.31,15738,15752,15549,15640,309,0,0
2014.02.03,15650,15695,15282,15310,487,0,0
2014.02.04,15320,15415,15282,15336,251,0,0
2014.02.05,15350,15413,15274,15379,250,0,0
2014.02.06,15377,15575,15376,15561,215,0,0
2014.02.07,15561,15747,15471,15747,367,0,0
2014.02.10,15741,15756,15674,15744,162,0,0
2014.02.11,15742,15971,15735,15927,288,0,0
2014.02.12,15923,16006,15896,15943,201,0,0
2014.02.13,15936,16010,15820,15975,342,0,0
2014.02.14,15974,16146,15910,16117,330,0,0
2014.02.17,16120,16186,16098,16152,145,0,0
2014.02.18,16146,16175,16076,16109,162,0,0
2014.02.19,16103,16199,16002,16023,315,0,0
2014.02.20,16023,16136,15947,16101,301,0,0
2014.02.21,16099,16169,16071,16083,181,0,0
2014.02.24,16098,16279,16038,16178,403,0,0
2014.02.25,16177,16233,16121,16195,207,0,0
2014.02.26,16194,16242,16134,16196,215,0,0
2014.02.27,16192,16286,16101,16281,282,0,0
2014.02.28,16271,16386,16210,16327,297,0,0
2014.03.03,16205,16220,16057,16151,273,0,0
2014.03.04,16154,16407,16150,16382,287,0,0
2014.03.05,16364,16403,16329,16361,146,0,0
2014.03.06,16362,16437,16342,16419,134,0,0
2014.03.07,16415,16505,16387,16443,209,0,0
2014.03.09,16422,16426,16409,16415,28,0,0
2014.03.10,16415,16458,16325,16401,253,0,0
2014.03.11,16399,16455,16318,16334,210,0,0
2014.03.12,16334,16364,16254,16340,215,0,0
2014.03.13,16341,16409,16015,16057,505,0,0
2014.03.14,16058,16097,15975,15993,180,0,0
2014.03.16,15991,15997,15909,15937,123,0,0
2014.03.17,15934,16205,15932,16183,298,0,0
2014.03.18,16183,16301,16129,16250,278,0,0
2014.03.19,16252,16292,16048,16140,377,0,0
2014.03.20,16141,16279,16076,16250,298,0,0
2014.03.21,16247,16376,16207,16222,314,0,0
2014.03.23,16212,16230,16208,16224,33,0,0
2014.03.24,16227,16301,16133,16211,321,0,0
2014.03.25,16210,16328,16190,16310,177,0,0
2014.03.26,16312,16390,16169,16181,312,0,0
2014.03.27,16180,16227,16110,16191,224,0,0
2014.03.28,16191,16339,16179,16237,275,0,0
2014.03.31,16288,16402,16278,16376,161,0,0
2014.04.01,16378,16486,16357,16453,184,0,0
2014.04.02,16449,16509,16430,16488,120,0,0
2014.04.03,16485,16529,16450,16511,133,0,0
2014.04.04,16506,16573,16311,16365,384,0,0
2014.04.07,16352,16355,16166,16183,210,0,0
2014.04.08,16188,16224,16105,16175,226,0,0
2014.04.09,16178,16369,16173,16367,204,0,0
2014.04.10,16368,16383,16076,16126,373,0,0
2014.04.11,16123,16145,15938,15965,257,0,0
2014.04.14,15934,16111,15911,16099,236,0,0
2014.04.15,16097,16251,15987,16236,390,0,0
2014.04.16,16235,16364,16221,16314,208,0,0
2014.04.17,16311,16384,16278,16342,182,0,0
2014.04.21,16348,16389,16334,16365,94,0,0
2014.04.22,16365,16497,16340,16457,223,0,0
2014.04.23,16450,16503,16409,16500,139,0,0
2014.04.24,16487,16511,16383,16404,174,0,0
2014.04.25,16398,16413,16263,16323,226,0,0
2014.04.28,16328,16434,16241,16398,317,0,0
2014.04.29,16397,16491,16389,16462,140,0,0
2014.04.30,16457,16523,16431,16515,127,0,0
2014.05.01,16512,16534,16454,16497,146,0,0
2014.05.02,16491,16548,16417,16426,198,0,0
2014.05.05,16447,16482,16306,16463,337,0,0
2014.05.06,16458,16486,16332,16359,210,0,0
2014.05.07,16356,16478,16303,16469,238,0,0
2014.05.08,16469,16571,16440,16498,234,0,0
2014.05.09,16493,16541,16450,16530,146,0,0
2014.05.12,16528,16668,16528,16666,143,0,0
2014.05.13,16663,16691,16651,16679,65,0,0
2014.05.14,16676,16692,16556,16591,188,0,0
2014.05.15,16589,16617,16365,16415,331,0,0
2014.05.16,16415,16469,16376,16458,144,0,0
2014.05.19,16466,16495,16386,16481,204,0,0
2014.05.20,16474,16503,16308,16339,256,0,0
2014.05.21,16338,16519,16325,16494,233,0,0
2014.05.22,16488,16558,16465,16529,146,0,0
2014.05.23,16524,16591,16521,16585,80,0,0
2014.05.26,16592,16647,16587,16631,82,0,0
2014.05.27,16632,16664,16617,16658,69,0,0
2014.05.28,16654,16689,16600,16633,158,0,0
2014.05.29,16629,16685,16607,16679,107,0,0
2014.05.30,16674,16706,16634,16691,128,0,0
2014.06.02,16709,16743,16668,16726,134,0,0
2014.06.03,16717,16726,16677,16718,98,0,0
2014.06.04,16712,16732,16661,16723,132,0,0
2014.06.05,16718,16835,16694,16820,181,0,0
2014.06.06,16818,16937,16814,16937,128,0,0
2014.06.09,16930,16940,16923,16923,28,0,0
2014.06.10,16840,16877,16815,16877,88,0,0
2014.06.11,16868,16869,16742,16784,171,0,0
2014.06.12,16777,16807,16632,16678,252,0,0
2014.06.13,16680,16717,16639,16694,143,0,0
2014.06.16,16693,16730,16623,16702,206,0,0
2014.06.17,16699,16758,16652,16732,180,0,0
2014.06.18,16728,16830,16650,16816,273,0,0
2014.06.19,16811,16843,16776,16826,120,0,0
2014.06.20,16821,16893,16813,16859,123,0,0
2014.06.23,16845,16909,16807,16826,186,0,0
2014.06.24,16826,16883,16716,16742,251,0,0
2014.06.25,16742,16801,16698,16768,181,0,0
2014.06.26,16766,16798,16658,16765,280,0,0
2014.06.27,16762,16779,16687,16760,183,0,0
2014.06.30,16766,16784,16716,16754,125,0,0
2014.07.01,16751,16916,16748,16879,209,0,0
2014.07.02,16879,16906,16871,16896,54,0,0
2014.07.03,16894,16992,16885,16965,144,0,0
2014.07.04,16959,16980,16959,16971,31,0,0
2014.07.07,16967,16977,16907,16942,116,0,0
2014.07.08,16942,16948,16796,16856,219,0,0
2014.07.09,16855,16925,16837,16916,116,0,0
2014.07.10,16912,16917,16721,16838,319,0,0
2014.07.11,16835,16891,16785,16881,167,0,0
2014.07.14,16877,17014,16877,16979,173,0,0
2014.07.15,16980,17043,16931,17011,194,0,0
2014.07.16,17002,17068,16990,17040,119,0,0
2014.07.17,17040,17083,16886,16892,247,0,0
2014.07.18,16884,17047,16834,17025,286,0,0
2014.07.21,17022,17027,16908,16977,194,0,0
2014.07.22,16975,17067,16975,17030,130,0,0
2014.07.23,17015,17064,16991,17029,133,0,0
2014.07.24,17024,17061,16963,16983,156,0,0
2014.07.25,16974,17003,16846,16887,228,0,0
2014.07.28,16888,16936,16807,16913,234,0,0
2014.07.29,16912,16991,16839,16853,246,0,0
2014.07.30,16852,16923,16751,16818,311,0,0
2014.07.31,16814,16819,16488,16505,354,0,0
2014.08.01,16510,16547,16369,16411,258,0,0
2014.08.04,16427,16490,16377,16482,172,0,0
2014.08.05,16484,16498,16297,16368,287,0,0
2014.08.06,16369,16440,16272,16392,314,0,0
2014.08.07,16390,16457,16280,16324,289,0,0
2014.08.08,16321,16500,16207,16478,430,0,0
2014.08.11,16475,16579,16473,16522,166,0,0
2014.08.12,16522,16558,16464,16534,177,0,0
2014.08.13,16532,16631,16518,16629,130,0,0
2014.08.14,16625,16689,16596,16689,123,0,0
2014.08.15,16685,16740,16537,16643,365,0,0
2014.08.18,16679,16809,16667,16809,155,0,0
2014.08.19,16803,16897,16803,16885,107,0,0
2014.08.20,16881,16969,16854,16953,159,0,0
2014.08.21,16946,17048,16937,17015,154,0,0
2014.08.22,17014,17044,16962,16999,150,0,0
2014.08.25,16976,17101,16976,17054,173,0,0
2014.08.26,17047,17130,17037,17097,137,0,0
2014.08.27,17096,17117,17071,17093,90,0,0
2014.08.28,17090,17101,17006,17100,181,0,0
2014.08.29,17096,17132,17021,17070,197,0,0
2014.09.01,17073,17091,17052,17084,68,0,0
2014.09.02,17083,17128,17001,17056,228,0,0
2014.09.03,17051,17150,17047,17068,190,0,0
2014.09.04,17064,17151,17017,17091,242,0,0
2014.09.05,17086,17129,16996,17129,224,0,0
2014.09.08,17118,17128,17069,17100,101,0,0
2014.09.09,17095,17119,16900,16945,289,0,0
2014.09.10,16940,16992,16881,16971,192,0,0
2014.09.11,16966,16979,16888,16977,172,0,0
2014.09.12,16974,16977,16849,16896,179,0,0
2014.09.15,16871,16966,16837,16951,179,0,0
2014.09.16,16952,17080,16889,17057,278,0,0
2014.09.17,17056,17133,17004,17086,229,0,0
2014.09.18,17083,17205,17069,17200,156,0,0
2014.09.19,17195,17277,17169,17189,211,0,0
2014.09.22,17195,17208,17068,17069,155,0,0
2014.09.23,17081,17108,16927,16937,219,0,0
2014.09.24,16936,17146,16936,17133,224,0,0
2014.09.25,17129,17146,16863,16909,347,0,0
2014.09.26,16906,17067,16880,17025,256,0,0
2014.09.29,17027,17035,16847,16976,326,0,0
2014.09.30,16976,17061,16929,16930,219,0,0
2014.10.01,16933,16982,16688,16745,401,0,0
2014.10.02,16739,16772,16588,16721,351,0,0
2014.10.03,16724,16945,16703,16920,289,0,0
2014.10.06,16923,17018,16843,16880,308,0,0
2014.10.07,16877,16902,16617,16620,314,0,0
2014.10.08,16629,16926,16581,16910,410,0,0
2014.10.09,16899,16947,16534,16543,471,0,0
2014.10.10,16542,16680,16426,16430,397,0,0
2014.10.13,16403,16523,16215,16232,446,0,0
2014.10.14,16231,16383,16195,16284,324,0,0
2014.10.15,16289,16327,15768,16005,835,0,0
2014.10.16,16012,16134,15784,16028,685,0,0
2014.10.17,16037,16345,16017,16310,384,0,0
2014.10.20,16340,16417,16162,16349,502,0,0
2014.10.21,16340,16559,16208,16557,486,0,0
2014.10.22,16545,16596,16381,16425,311,0,0
2014.10.23,16422,16691,16402,16626,375,0,0
2014.10.24,16614,16745,16513,16741,338,0,0
2014.10.26,16744,16750,16733,16742,33,0,0
2014.10.27,16734,16795,16651,16754,269,0,0
2014.10.28,16755,16937,16753,16907,217,0,0
2014.10.29,16905,16989,16819,16922,324,0,0
2014.10.30,16923,17151,16830,17117,449,0,0
2014.10.31,17118,17353,17103,17290,329,0,0
2014.11.03,17311,17340,17266,17284,122,0,0
2014.11.04,17287,17327,17208,17304,222,0,0
2014.11.05,17302,17424,17288,17419,156,0,0
2014.11.06,17411,17511,17366,17507,195,0,0
2014.11.07,17498,17546,17437,17505,212,0,0
2014.11.10,17491,17567,17470,17555,131,0,0
2014.11.11,17544,17602,17530,17565,124,0,0
2014.11.12,17560,17582,17482,17566,195,0,0
2014.11.13,17558,17660,17542,17591,204,0,0
2014.11.14,17588,17637,17576,17613,98,0,0
2014.11.17,17603,17640,17511,17618,244,0,0
2014.11.18,17616,17698,17598,17648,169,0,0
2014.11.19,17646,17681,17590,17651,178,0,0
2014.11.20,17648,17699,17558,17696,235,0,0
2014.11.21,17692,17868,17677,17780,295,0,0
2014.11.24,17775,17830,17764,17789,119,0,0
2014.11.25,17785,17832,17762,17814,112,0,0
2014.11.26,17805,17846,17772,17826,128,0,0
2014.11.27,17821,17840,17785,17838,94,0,0
2014.11.28,17817,17876,17757,17806,228,0,0
2014.12.01,17775,17807,17701,17758,196,0,0
2014.12.02,17754,17884,17754,17870,145,0,0
2014.12.03,17864,17915,17838,17896,123,0,0
2014.12.04,17888,17927,17799,17889,256,0,0
2014.12.05,17885,17979,17842,17884,274,0,0
2014.12.08,17874,17891,17722,17786,251,0,0
2014.12.09,17783,17800,17552,17711,425,0,0
2014.12.10,17710,17737,17430,17467,372,0,0
2014.12.11,17469,17699,17444,17490,490,0,0
2014.12.12,17486,17506,17186,17208,363,0,0
2014.12.15,17195,17343,17050,17132,524,0,0
2014.12.16,17142,17366,16974,17016,659,0,0
2014.12.17,17023,17325,17016,17290,352,0,0
2014.12.18,17290,17739,17267,17728,507,0,0
2014.12.19,17720,17844,17686,17735,302,0,0
2014.12.22,17753,17926,17740,17902,224,0,0
2014.12.23,17902,18017,17892,17981,172,0,0
2014.12.24,17971,18029,17964,17988,114,0,0
2014.12.26,17986,18049,17986,18023,90,0,0
2014.12.29,18018,18034,17940,17999,170,0,0
2014.12.30,18000,18004,17887,17932,167,0,0
2014.12.31,17932,17983,17738,17772,331,0,0
2015.01.02,17782,17883,17654,17725,402,0,0
2015.01.05,17716,17745,17391,17464,457,0,0
2015.01.06,17464,17500,17175,17291,478,0,0
2015.01.07,17308,17522,17300,17516,237,0,0
2015.01.08,17516,17844,17512,17811,370,0,0
2015.01.09,17806,17862,17612,17634,329,0,0
2015.01.12,17640,17751,17490,17580,463,0,0
2015.01.13,17578,17852,17416,17552,847,0,0
2015.01.14,17542,17567,17182,17389,618,0,0
2015.01.15,17387,17532,17190,17207,505,0,0
2015.01.16,17216,17457,17124,17438,445,0,0
2015.01.19,17434,17521,17344,17386,307,0,0
2015.01.20,17396,17533,17270,17418,505,0,0
2015.01.21,17415,17533,17324,17495,339,0,0
2015.01.22,17492,17775,17408,17740,487,0,0
2015.01.23,17738,17794,17574,17574,277,0,0
2015.01.26,17503,17630,17431,17624,278,0,0
2015.01.27,17615,17621,17214,17390,590,0,0
2015.01.28,17392,17486,17092,17115,512,0,0
2015.01.29,17126,17435,17062,17404,469,0,0
2015.01.30,17408,17418,17081,17108,375,0,0
2015.02.02,17122,17313,16961,17284,543,0,0
2015.02.03,17279,17597,17213,17585,463,0,0
2015.02.04,17583,17711,17506,17515,343,0,0
2015.02.05,17523,17819,17490,17792,390,0,0
2015.02.06,17789,17891,17704,17800,364,0,0
2015.02.09,17732,17750,17623,17692,215,0,0
2015.02.10,17690,17829,17657,17797,238,0,0
2015.02.11,17799,17948,17717,17894,368,0,0
2015.02.12,17875,17945,17776,17923,291,0,0
2015.02.13,17925,18008,17911,17992,128,0,0
2015.02.16,17968,17989,17949,17985,64,0,0
2015.02.17,17912,18022,17890,18006,171,0,0
2015.02.18,18004,18026,17951,17985,132,0,0
2015.02.19,17983,18036,17895,17959,259,0,0
2015.02.20,17960,18120,17851,18108,391,0,0
2015.02.23,18101,18111,18032,18082,140,0,0
2015.02.24,18078,18206,18075,18186,155,0,0
2015.02.25,18183,18218,18157,18193,113,0,0
2015.02.26,18181,18226,18143,18199,149,0,0
2015.02.27,18195,18200,18116,18145,119,0,0
2015.03.02,18134,18268,18122,18252,175,0,0
2015.03.03,18244,18252,18119,18179,202,0,0
2015.03.04,18176,18181,18012,18087,250,0,0
2015.03.05,18086,18147,18069,18116,127,0,0
2015.03.06,18113,18125,17731,17775,451,0,0
2015.03.08,17791,17799,17759,17776,66,0,0
2015.03.09,17777,17940,17736,17878,308,0,0
2015.03.10,17881,17886,17549,17604,398,0,0
2015.03.11,17594,17653,17542,17573,202,0,0
2015.03.12,17566,17823,17559,17803,292,0,0
2015.03.13,17801,17826,17545,17663,425,0,0
2015.03.15,17658,17664,17631,17633,42,0,0
2015.03.16,17634,17911,17610,17835,402,0,0
2015.03.17,17834,17875,17700,17772,289,0,0
2015.03.18,17773,18015,17607,17989,601,0,0
2015.03.19,17988,18043,17845,17872,281,0,0
2015.03.20,17873,18115,17873,18028,330,0,0
2015.03.22,18030,18102,18030,18073,102,0,0
2015.03.23,18072,18124,17980,18027,244,0,0
2015.03.24,18017,18076,17927,17949,231,0,0
2015.03.25,17948,17965,17627,17662,391,0,0
2015.03.26,17664,17670,17464,17610,359,0,0
2015.03.27,17610,17676,17535,17621,272,0,0
2015.03.30,17624,17922,17583,17858,445,0,0
2015.03.31,17858,17877,17666,17686,251,0,0
2015.04.01,17686,17726,17474,17632,451,0,0
2015.04.02,17632,17729,17551,17683,306,0,0
2015.04.03,17675,17700,17494,17505,243,0,0
2015.04.06,17510,17857,17505,17790,425,0,0
2015.04.07,17786,17899,17772,17784,253,0,0
2015.04.08,17784,17896,17736,17847,258,0,0
2015.04.09,17844,17903,17738,17884,291,0,0
2015.04.10,17883,17987,17859,17976,164,0,0
2015.04.13,17967,18028,17890,17922,232,0,0
2015.04.14,17915,17995,17820,17969,297,0,0
2015.04.15,17969,18081,17934,18038,226,0,0
2015.04.16,18038,18091,17946,18037,290,0,0
2015.04.17,18036,18043,17666,17769,488,0,0
2015.04.20,17810,18015,17790,17924,337,0,0
2015.04.21,17912,18069,17846,17887,422,0,0
2015.04.22,17887,17975,17772,17940,354,0,0
2015.04.23,17937,18060,17823,17980,432,0,0
2015.04.24,17975,18035,17931,18022,162,0,0
2015.04.27,18018,18108,17947,17992,297,0,0
2015.04.28,17985,18059,17837,18053,377,0,0
2015.04.29,18041,18065,17874,17947,289,0,0
2015.04.30,17947,17977,17689,17790,420,0,0
2015.05.01,17786,17951,17771,17939,208,0,0
2015.05.04,17937,18054,17907,17996,236,0,0
2015.05.05,17996,18021,17823,17873,274,0,0
2015.05.06,17874,17971,17669,17778,509,0,0
2015.05.07,17779,17917,17627,17892,468,0,0
2015.05.08,17893,18152,17881,18119,317,0,0
2015.05.11,18128,18150,18024,18033,158,0,0
2015.05.12,18034,18069,17870,18038,395,0,0
2015.05.13,18041,18117,17995,18023,227,0,0
2015.05.14,18025,18211,17986,18201,275,0,0
2015.05.15,18194,18249,18177,18240,99,0,0
2015.05.18,18230,18289,18184,18268,173,0,0
2015.05.19,18265,18331,18226,18279,197,0,0
2015.05.20,18276,18322,18240,18243,132,0,0
2015.05.21,18237,18291,18196,18267,161,0,0
