DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2016.09.02,10548,10716,10502,10698,2781,0,0
2016.09.05,10726,10734.5,10659.5,10672.5,966,0,0
2016.09.06,10683,10730.5,10644,10685,1711,0,0
2016.09.07,10701.5,10766,10647,10733.5,2061,0,0
2016.09.08,10742,10769.5,10556,10657,3421,0,0
2016.09.09,10646.5,10660.5,10465,10465.5,2101,0,0
2016.09.12,10399,10529.5,10309,10529.5,3106,0,0
2016.09.13,10502.5,10503,10341,10402,2236,0,0
2016.09.14,10425,10440.5,10337.5,10354.5,1356,0,0
2016.09.15,10349,10464,10326,10446.5,1786,0,0
2016.09.16,10405.5,10418,10236,10284.5,2431,0,0
2016.09.19,10339,10376,10314,10333.5,1186,0,0
2016.09.20,10349.5,10458,10349.5,10392.5,1741,0,0
2016.09.21,10442.5,10526,10393.5,10498.5,2091,0,0
2016.09.22,10491.5,10696.5,10482,10667,2536,0,0
2016.09.23,10658,10668,10595.5,10603.5,906,0,0
2016.09.26,10551,10569.5,10369.5,10374.5,2236,0,0
2016.09.27,10446.5,10455.5,10253,10387.5,3461,0,0
2016.09.28,10368.5,10513.5,10361,10502,1716,0,0
2016.09.29,10542,10566.5,10246.5,10280,3781,0,0
2016.09.30,10232,10541.5,10176,10513,4501,0,0
2016.10.04,10506.5,10637,10478,10550.5,2741,0,0
2016.10.05,10585,10613.5,10474.5,10592.5,2706,0,0
2016.10.06,10602.5,10634.5,10524.5,10588,2056,0,0
2016.10.07,10553,10572,10441.5,10481,1891,0,0
2016.10.10,10492.5,10640.5,10442.5,10610.5,2781,0,0
2016.10.11,10575,10684,10536,10561,2821,0,0
2016.10.12,10570,10594.5,10492.5,10536,1701,0,0
2016.10.13,10432,10462,10337,10439.5,2426,0,0
2016.10.14,10459,10609,10432.5,10578.5,2336,0,0
2016.10.17,10530,10575.5,10478.5,10499,1631,0,0
2016.10.18,10562,10651.5,10532,10621.5,1796,0,0
2016.10.19,10619.5,10668,10581,10645,1486,0,0
2016.10.20,10684.5,10744,10585,10706.5,2961,0,0
2016.10.21,10691,10731.5,10664.5,10714.5,1106,0,0
2016.10.24,10703,10817,10698.5,10768.5,1716,0,0
