DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2016.12.13,52.44,53.38,52.33,52.45,210,210,0
2016.12.14,52.37,53.76,51.71,51.81,355,355,0
2016.12.15,51.82,52.51,51.08,52.11,258,258,0
2016.12.16,52.16,53.13,51.55,53.04,229,229,0
2016.12.19,53.18,53.56,52.56,53.08,191,191,0
2016.12.20,53.13,53.74,52.82,53.48,150,150,0
2016.12.21,53.54,53.75,52.3,52.48,185,185,0
2016.12.22,52.49,53.16,52.06,52.64,206,206,0
2016.12.23,52.62,53.24,52.24,53.22,141,141,0
2016.12.27,53.25,54.07,53,53.83,157,157,0
2016.12.28,53.88,54.34,53.54,53.6,133,133,0
2016.12.29,53.62,54.18,53.43,53.81,132,132,0
2016.12.30,53.83,54.06,53.39,53.84,134,134,0
2017.01.03,54.12,55.21,52.09,52.46,459,459,0
2017.01.04,52.45,53.38,52.13,53.32,164,164,0
2017.01.05,53.34,54.09,52.77,53.73,226,226,0
2017.01.06,53.7,54.29,53.3,53.65,194,194,0
2017.01.09,53.72,54.64,52.64,52.64,293,293,0
2017.01.10,52.7,53.23,51.56,51.62,227,227,0
2017.01.11,51.66,53.57,51.6,53.13,248,248,0
2017.01.12,53.15,54.26,52.9,53.82,206,206,0
2017.01.13,53.82,53.96,53.05,53.23,124,124,0
2017.01.16,53.26,53.47,52.88,53.39,106,106,0
2017.01.17,53.3,54.29,53.02,53.3,255,255,0
2017.01.18,53.29,53.58,51.7,52.16,264,264,0
2017.01.19,52.15,52.64,51.79,52.13,169,169,0
2017.01.20,52.18,53.64,52.11,53.17,208,208,0
2017.01.23,53.26,53.43,52.19,52.8,203,203,0
2017.01.24,52.84,53.53,52.65,52.89,172,172,0
2017.01.25,52.9,53.44,52.54,52.91,180,180,0
2017.01.26,52.92,54.03,52.77,53.69,176,176,0
2017.01.27,53.71,54.05,52.63,53.13,227,227,0
2017.01.30,53.09,53.43,52.39,52.52,152,152,0
2017.01.31,52.55,53.53,52.22,52.75,243,243,0
2017.02.01,52.73,53.89,52.61,53.51,179,179,0
2017.02.02,53.53,54.31,53.36,53.62,182,182,0
2017.02.03,53.65,54.19,53.38,53.82,146,146,0
2017.02.06,53.78,54.1,52.89,53.06,361,361,0
2017.02.07,53.09,53.2,51.6,51.66,720,720,0
2017.02.08,51.4,53.18,51.19,52.91,873,873,0
2017.02.09,52.9,53.67,52.9,53.53,616,616,0
2017.02.10,53.49,54.52,53.34,54.28,583,583,0
2017.02.13,54.26,54.39,53.24,53.33,634,634,0
2017.02.14,53.35,54.16,53.34,53.48,651,651,0
2017.02.15,53.47,53.98,53.21,53.44,699,699,0
2017.02.16,53.45,54.03,53.1,53.81,625,625,0
2017.02.17,53.82,53.88,53.26,53.7,571,571,0
