DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2012.02.10,1.7135,1.7239,1.7089,1.7172,1133,0,0
2012.02.13,1.7211,1.722,1.7071,1.7118,751,0,100
2012.02.14,1.7114,1.7189,1.7084,1.7166,862,0,100
2012.02.15,1.7171,1.7247,1.7094,1.7237,991,0,0
2012.02.16,1.7238,1.7322,1.7113,1.7118,1263,0,0
2012.02.17,1.7116,1.714,1.7076,1.7099,934,0,100
2012.02.19,1.7097,1.7106,1.7096,1.7101,21,0,100
2012.02.20,1.7102,1.718,1.7094,1.7133,706,0,0
2012.02.21,1.7134,1.7225,1.7093,1.7106,795,0,0
2012.02.22,1.7105,1.7126,1.6998,1.7015,886,0,100
2012.02.23,1.7016,1.7091,1.6939,1.7091,1279,0,0
2012.02.24,1.7085,1.7102,1.6978,1.7049,1235,0,0
2012.02.26,1.7053,1.7056,1.7048,1.7051,34,0,100
2012.02.27,1.7049,1.7113,1.6989,1.7031,1355,0,100
2012.02.28,1.7028,1.7068,1.6906,1.6931,1390,0,100
2012.02.29,1.693,1.7172,1.6859,1.713,1322,0,0
2012.03.01,1.7129,1.7216,1.706,1.7098,1136,0,0
2012.03.02,1.7087,1.7272,1.7086,1.7253,979,0,0
2012.03.04,1.726,1.7263,1.7259,1.7261,35,0,100
2012.03.05,1.7262,1.7351,1.7214,1.7324,1311,0,100
2012.03.06,1.7336,1.7574,1.733,1.7554,1245,0,0
2012.03.07,1.7563,1.7679,1.7529,1.7633,1314,0,0
2012.03.08,1.7635,1.7745,1.7508,1.7573,1333,0,100
2012.03.09,1.7575,1.7837,1.7561,1.7833,1055,0,100
2012.03.11,1.7863,1.7868,1.7843,1.7864,32,0,100
2012.03.12,1.7865,1.8255,1.7848,1.794,1372,0,100
2012.03.13,1.7938,1.8201,1.7876,1.7894,1541,0,0
2012.03.14,1.789,1.8182,1.7876,1.8139,844,0,0
2012.05.17,1.9916,2.0061,1.9855,2.005,650,0,0
2012.05.18,2.0049,2.0473,1.9901,2.0189,1790,0,100
2012.05.20,2.0195,2.0199,2.0174,2.0191,28,0,100
2012.05.21,2.0174,2.0442,2.0152,2.0343,1682,0,0
2012.05.22,2.0337,2.0869,2.0295,2.0864,1562,0,100
2012.05.23,2.0862,2.0986,2.0236,2.0263,1637,0,100
2012.05.24,2.0277,2.0466,2.0208,2.0242,1633,0,0
2012.05.25,2.0235,2.0326,1.9811,1.9824,1752,0,100
2012.05.27,1.9829,1.983,1.9827,1.9829,20,0,100
2012.05.28,1.9828,1.9857,1.9691,1.9792,1463,0,0
2012.05.29,1.9791,1.9944,1.9749,1.9886,1781,0,0
2012.05.30,1.9885,2.0139,1.9874,2.0125,1831,0,100
2012.05.31,2.0127,2.0228,2.0001,2.0193,1722,0,0
2012.06.01,2.0192,2.0443,2.0168,2.0356,1803,0,0
2012.06.03,2.0355,2.0356,2.0349,2.0352,27,0,100
2012.06.04,2.0343,2.0528,2.0296,2.0492,1698,0,0
2012.06.05,2.0486,2.0547,2.0122,2.0245,1766,0,100
2012.06.06,2.0254,2.0313,2.0089,2.0296,1751,0,100
2012.06.07,2.0302,2.0315,2.0259,2.03,773,0,100
2012.06.08,2.0295,2.0366,2.0181,2.0187,1576,0,100
2012.09.04,2.0373,2.0379,2.0373,2.0377,12,0,100
2012.09.05,2.0351,2.0384,2.0312,2.0342,1117,0,100
2012.09.06,2.034,2.0371,2.0232,2.0233,1635,0,100
2012.09.07,2.0236,2.0277,2.0221,2.0253,1020,0,100
2012.09.09,2.0235,2.0236,2.0233,2.0235,9,0,100
2012.09.10,2.0234,2.0246,2.0163,2.0175,1505,0,100
2012.09.11,2.0168,2.0183,2.0105,2.0116,1460,0,100
2012.09.12,2.0115,2.0233,2.0102,2.0218,1475,0,100
2012.09.13,2.0219,2.0236,2.0132,2.0171,1619,0,100
2012.09.14,2.0172,2.0202,2.0038,2.0072,1072,0,100
2012.09.16,2.0076,2.008,2.0073,2.0076,37,0,100
2012.09.17,2.0074,2.0281,2.0069,2.0277,1425,0,100
2012.09.18,2.028,2.0291,2.0166,2.0192,1610,0,100
2012.09.19,2.0195,2.0212,2.0169,2.0195,1021,0,100
2012.09.20,2.0197,2.0247,2.0167,2.0171,1326,0,100
2012.09.21,2.017,2.0205,2.0163,2.0177,1209,0,100
2012.09.23,2.0178,2.0184,2.0178,2.0183,39,0,100
2012.09.24,2.0184,2.0243,2.0176,2.0214,1445,0,100
2012.09.25,2.0215,2.0267,2.0184,2.0264,1277,0,100
2012.09.26,2.0265,2.0307,2.0245,2.0305,1462,0,100
2012.09.27,2.0303,2.0318,2.0241,2.0254,1151,0,100
2012.09.28,2.0256,2.0299,2.0206,2.0215,1512,0,100
2012.09.30,2.0239,2.0239,2.0217,2.0221,38,0,100
2012.10.01,2.0225,2.0256,2.019,2.0217,1343,0,100
2012.10.02,2.0216,2.0234,2.0185,2.022,1357,0,100
2012.10.03,2.0221,2.0235,2.0171,2.0172,1163,0,100
2012.10.04,2.0171,2.0194,2.0127,2.0139,1177,0,100
2012.10.05,2.0143,2.0281,2.0119,2.0268,3653,0,100
2012.10.07,2.027,2.027,2.0227,2.0227,10,0,100
2012.10.08,2.0266,2.0287,2.0237,2.0259,1057,0,100
2012.10.09,2.026,2.0327,2.0234,2.0304,1631,0,100
2012.10.10,2.0301,2.0376,2.0273,2.0369,1511,0,100
2012.10.11,2.0361,2.0384,2.0306,2.0373,1263,0,100
2012.10.12,2.0375,2.0392,2.0357,2.0388,764,0,100
2012.10.14,2.038,2.0381,2.038,2.038,3,0,100
2012.10.15,2.0382,2.0399,2.0267,2.0312,1231,0,100
2012.10.16,2.0313,2.0324,2.0274,2.0297,1195,0,100
2012.10.17,2.0298,2.0315,2.0252,2.0266,1239,0,100
2012.10.18,2.0265,2.0282,2.0213,2.0223,1195,0,100
2012.10.19,2.0219,2.0248,2.0217,2.0228,1184,0,100
2012.10.21,2.023,2.0233,2.0225,2.0228,38,0,100
2012.10.22,2.0226,2.0244,2.0193,2.0195,1051,0,100
2012.10.23,2.0194,2.0251,2.0192,2.022,1288,0,100
2012.10.24,2.0218,2.0258,2.0194,2.0211,830,0,100
2012.10.25,2.0207,2.0218,2.0197,2.021,875,0,100
2012.10.26,2.0208,2.0262,2.0203,2.0226,841,0,100
2012.10.28,2.0215,2.0223,2.0215,2.0222,16,0,100
2012.10.29,2.0219,2.0389,2.0218,2.0281,1037,0,100
2012.10.30,2.028,2.0298,2.0252,2.0261,793,0,100
2012.10.31,2.0262,2.0291,2.0227,2.0268,759,0,100
2012.11.01,2.0267,2.0291,2.0253,2.0262,722,0,100
2012.11.02,2.0261,2.0289,2.0256,2.0257,426,0,100
2012.11.04,2.0264,2.0266,2.0256,2.0263,30,0,100
2012.11.05,2.0262,2.0346,2.0262,2.031,831,0,100
2012.11.06,2.0306,2.0325,2.0267,2.0282,928,0,100
2012.11.07,2.0276,2.0321,2.0263,2.0296,947,0,100
2012.11.08,2.0295,2.0372,2.028,2.0359,1138,0,100
2012.11.09,2.0357,2.057,2.0336,2.0418,1527,0,100
2012.11.11,2.0412,2.0413,2.0411,2.0412,35,0,100
2012.11.12,2.0413,2.0487,2.0379,2.0462,868,0,100
2012.11.13,2.0461,2.0686,2.0438,2.0538,1407,0,100
2012.11.14,2.0536,2.0648,2.0523,2.0619,1383,0,100
2012.11.15,2.062,2.0665,2.0611,2.0613,645,0,100
2012.11.16,2.0611,2.0794,2.0604,2.0792,1244,0,100
2012.11.18,2.0768,2.0793,2.0742,2.0768,13,0,100
2012.11.19,2.0774,2.0913,2.0652,2.0737,1441,0,100
2012.11.20,2.0735,2.0776,2.0714,2.0769,841,0,100
2012.11.21,2.0763,2.094,2.0751,2.0939,1633,0,100
2012.11.22,2.094,2.1015,2.0844,2.0999,1084,0,100
2012.11.23,2.0998,2.1111,2.0763,2.0769,1476,0,100
2012.11.25,2.0775,2.0775,2.0768,2.0771,34,0,100
2012.11.26,2.077,2.0878,2.0685,2.0781,1374,0,100
2012.11.27,2.078,2.0815,2.0676,2.0765,1333,0,100
2012.11.28,2.0768,2.0888,2.0751,2.0859,1623,0,100
2012.11.29,2.0866,2.1032,2.0844,2.0932,1661,0,100
2012.11.30,2.0926,2.1322,2.0893,2.1322,2053,0,100
2012.12.02,2.1314,2.1319,2.1309,2.1313,47,0,100
2012.12.03,2.1314,2.1366,2.0937,2.1163,1993,0,100
2012.12.04,2.1158,2.1196,2.0974,2.1148,1687,0,100
2012.12.05,2.1147,2.1176,2.0831,2.0836,1429,0,100
2012.12.06,2.0837,2.0851,2.0715,2.0724,1427,0,100
2012.12.07,2.0723,2.0857,2.0682,2.0716,1449,0,100
2012.12.09,2.0721,2.0721,2.0703,2.0705,34,0,100
2012.12.10,2.0712,2.078,2.0688,2.073,1301,0,100
2012.12.11,2.0729,2.0761,2.0679,2.0748,1329,0,100
2012.12.12,2.074,2.0773,2.0667,2.0669,1275,0,100
2012.12.13,2.0668,2.0814,2.0668,2.0807,1158,0,100
2012.12.14,2.0805,2.0834,2.0737,2.0812,1487,0,100
2012.12.16,2.0823,2.0823,2.0814,2.0815,47,0,100
2012.12.17,2.0817,2.0958,2.0802,2.0925,1449,0,100
2012.12.18,2.0919,2.1026,2.0811,2.0847,1563,0,100
2012.12.19,2.0844,2.0876,2.0639,2.0661,1452,0,100
2012.12.20,2.066,2.0704,2.0522,2.0655,1710,0,100
2012.12.21,2.0654,2.0749,2.0639,2.0743,1817,0,100
2012.12.23,2.0746,2.0747,2.0738,2.0738,34,0,100
2012.12.24,2.0739,2.0854,2.0733,2.0754,534,0,100
2012.12.26,2.074,2.0759,2.0383,2.0455,1574,0,100
2012.12.27,2.0449,2.0522,2.0365,2.0382,1593,0,100
2012.12.28,2.0383,2.0442,2.0348,2.0429,1377,0,100
2012.12.30,2.043,2.043,2.042,2.0422,37,0,100
2012.12.31,2.0418,2.0447,2.0407,2.044,420,0,100
2013.01.02,2.0449,2.0502,2.0316,2.0421,1523,0,100
2013.01.03,2.0423,2.0462,2.0299,2.0445,1556,0,100
2013.01.04,2.0453,2.0465,2.0281,2.0293,1453,0,100
2013.01.06,2.0298,2.0298,2.0292,2.0294,34,0,100
2013.01.07,2.0293,2.0348,2.0196,2.0231,1418,0,100
2013.01.08,2.0225,2.0379,2.0168,2.0366,1645,0,100
2013.01.09,2.0365,2.0471,2.032,2.0456,1485,0,100
2013.01.10,2.0449,2.0452,2.0236,2.0244,1474,0,100
2013.01.11,2.0242,2.0352,2.024,2.0292,1445,0,100
2013.01.13,2.0282,2.0289,2.0261,2.0261,23,0,100
2013.01.14,2.0262,2.037,2.0247,2.0293,815,0,100
2013.01.15,2.0297,2.0335,2.0259,2.0295,1006,0,100
2013.01.16,2.0288,2.0395,2.0279,2.0374,1040,0,100
2013.01.17,2.0373,2.0419,2.0334,2.0335,908,0,100
2013.01.18,2.0334,2.0403,2.033,2.0377,954,0,100
2013.01.20,2.0357,2.0357,2.0356,2.0357,9,0,100
2013.01.21,2.0356,2.0381,2.035,2.0371,482,0,100
2013.01.22,2.037,2.0449,2.0346,2.0377,890,0,100
2013.01.23,2.0376,2.04,2.0303,2.0305,709,0,100
2013.01.24,2.0303,2.0322,2.0236,2.0249,788,0,100
2013.01.25,2.0248,2.0276,2.0244,2.0249,219,0,100
2013.01.27,2.0251,2.0251,2.025,2.025,18,0,100
2013.01.28,2.0249,2.0311,1.9902,1.9907,1190,0,100
2013.01.29,1.9906,1.9941,1.9796,1.9836,1232,0,100
2013.01.30,1.9825,1.9927,1.9779,1.9846,1366,0,100
2013.01.31,1.9836,1.9874,1.9776,1.9873,1329,0,100
2013.02.01,1.9872,1.9876,1.9743,1.9829,1476,0,100
2013.02.03,1.9829,1.9829,1.9827,1.9829,19,0,100
2013.02.04,1.9765,1.9912,1.9765,1.9907,777,0,100
2013.02.05,1.9918,1.9918,1.9784,1.9797,458,0,100
2013.02.06,1.9794,1.986,1.9789,1.9825,649,0,100
2013.02.07,1.9823,1.9872,1.9609,1.9617,1413,0,100
2013.02.08,1.9611,1.9732,1.9482,1.9682,1480,0,100
2013.02.10,1.973,1.973,1.973,1.973,1,0,100
2013.02.11,1.9666,1.9699,1.9635,1.9675,198,0,100
2013.02.12,1.9676,1.9695,1.9639,1.9654,296,0,100
2013.02.13,1.9653,1.9683,1.9593,1.9609,587,0,100
2013.02.14,1.9608,1.9639,1.9516,1.9528,1049,0,100
2013.02.15,1.9527,1.9653,1.9466,1.9635,1298,0,100
2013.02.18,1.9628,1.97,1.9564,1.958,877,0,100
2013.02.19,1.9576,1.9611,1.9492,1.9504,867,0,100
2013.02.20,1.9506,1.9603,1.9495,1.9565,1138,0,100
2013.02.21,1.9563,1.9716,1.9559,1.9683,1426,0,100
2013.02.22,1.9684,1.9693,1.9604,1.9677,1227,0,100
2013.02.24,1.9687,1.9688,1.9686,1.9688,28,0,100
2013.02.25,1.9689,1.9786,1.9595,1.9751,1279,0,100
2013.02.26,1.9784,1.9859,1.9703,1.9784,1452,0,100
2013.02.27,1.9786,1.9794,1.9672,1.9702,1134,0,100
2013.02.28,1.9703,1.976,1.9628,1.9742,1282,0,100
2013.03.01,1.9741,1.9817,1.9734,1.9743,1286,0,100
2013.03.03,1.9755,1.9772,1.9755,1.977,29,0,100
2013.03.04,1.9769,1.9809,1.9654,1.9673,1006,0,100
2013.03.05,1.9671,1.9693,1.9588,1.9593,939,0,100
2013.03.06,1.9592,1.9674,1.9573,1.9671,888,0,100
2013.03.07,1.9679,1.9679,1.9529,1.956,1048,0,100
2013.03.08,1.9562,1.9567,1.9385,1.9394,1753,0,100
2013.03.10,1.941,1.9415,1.941,1.9414,25,0,100
2013.03.11,1.9406,1.9579,1.9374,1.9498,1278,0,100
2013.03.12,1.9525,1.962,1.9503,1.9619,1142,0,100
2013.03.13,1.9617,1.9684,1.9556,1.9683,1282,0,100
2013.03.14,1.9676,1.9716,1.9589,1.9683,1352,0,100
2013.03.15,1.9684,1.9795,1.9623,1.9783,1648,0,100
2013.03.17,1.9796,1.9802,1.9796,1.9801,4,0,100
2013.03.18,1.9802,1.9845,1.9771,1.9799,1321,0,100
2013.03.19,1.9806,1.9821,1.9741,1.9816,1656,0,100
2013.03.20,1.9828,1.9859,1.9729,1.9829,1544,0,100
2013.03.21,1.9828,2.0078,1.9791,2.0042,2058,0,100
2013.03.22,2.0041,2.0134,1.9996,2.003,1903,0,100
2013.03.24,2.0041,2.0041,2.004,2.004,2,0,100
2013.03.25,2.0042,2.0125,2.0006,2.0043,1114,0,100
2013.03.26,2.0047,2.0129,1.9987,2.0125,1131,0,100
2013.03.27,2.0125,2.0216,2.0017,2.0082,1228,0,100
2013.03.28,2.0071,2.0175,1.9982,2.0174,1321,0,100
2013.03.29,2.0173,2.0193,2.0156,2.0156,15,0,100
2013.03.31,2.0183,2.0183,2.0168,2.0168,4,0,100
2013.04.01,2.0157,2.0195,2.0113,2.0184,440,0,100
2013.04.02,2.0195,2.0195,2.0116,2.0174,853,0,100
2013.04.03,2.0171,2.0224,2.0142,2.0223,955,0,100
2013.04.04,2.0218,2.0218,2.0067,2.0131,1070,0,100
2013.04.05,2.0128,2.0128,1.9805,1.9805,1429,0,100
2013.04.07,1.983,1.983,1.983,1.983,1,0,100
2013.04.08,1.9828,1.9864,1.9745,1.9864,691,0,100
2013.04.09,1.9865,1.997,1.9753,1.9759,1166,0,100
2013.04.10,1.9757,1.9844,1.9677,1.969,1529,0,100
2013.04.11,1.9693,1.98,1.9629,1.9716,1458,0,100
2013.04.12,1.9714,1.98,1.9597,1.9638,1879,0,100
2013.04.14,1.96,1.9646,1.96,1.9623,3,0,100
2013.04.15,1.9646,2.0031,1.96,1.997,5386,0,100
2013.04.16,1.9964,2,1.9773,1.9827,4016,0,100
2013.04.17,1.9822,2.002,1.9798,1.9962,2475,0,100
2013.04.18,1.9961,2.0169,1.9954,2.0115,2836,0,100
2013.04.19,2.0082,2.02,1.9976,2.0053,1989,0,100
2013.04.21,2.0015,2.0063,2.0015,2.0063,2,0,100
2013.04.22,2.0055,2.0163,2.0001,2.0142,1876,0,100
2013.04.23,2.0144,2.0236,2.0071,2.0202,2112,0,100
2013.04.24,2.0202,2.0206,2.0049,2.0056,1351,0,100
2013.04.25,2.0057,2.0103,1.9968,1.9991,1560,0,100
2013.04.26,1.9992,2.003,1.9913,1.9937,1354,0,100
2013.04.28,1.9952,1.9952,1.9952,1.9952,1,0,100
2013.04.29,1.9985,2.0034,1.9865,2.0028,1342,0,100
2013.04.30,2.002,2.0081,1.9917,1.9963,1595,0,100
2013.05.01,1.9964,2.004,1.9964,1.9996,194,0,100
2013.05.02,1.9996,2.0104,1.9952,2.006,1682,0,100
2013.05.03,2.0048,2.0087,2.0006,2.0052,1590,0,100
2013.05.22,2.03,2.0461,2.0269,2.0426,1807,0,100
2013.05.23,2.0426,2.0506,2.0379,2.0404,2248,0,100
2013.05.24,2.0402,2.0504,2.0388,2.0448,1843,0,100
2013.05.26,2.0473,2.0473,2.0473,2.0473,1,0,100
2013.05.27,2.047,2.0526,2.0444,2.0491,1186,0,100
2013.05.28,2.0495,2.0709,2.045,2.0687,2138,0,100
2013.05.29,2.0681,2.1098,2.0672,2.1045,2480,0,100
2013.05.30,2.1044,2.1068,2.104,2.1054,244,0,100
2013.05.31,2.1053,2.1445,2.102,2.1354,2716,0,100
2013.06.02,2.1373,2.1373,2.1347,2.1347,2,0,100
2013.06.03,2.132,2.1397,2.1199,2.1206,1899,0,100
2013.06.04,2.1205,2.1434,2.1067,2.1241,2849,0,100
2013.06.05,2.1231,2.1419,2.0806,2.126,3194,0,100
2013.06.06,2.1249,2.1284,2.1108,2.1236,2384,0,100
2013.06.07,2.124,2.1457,2.12,2.1281,2355,0,100
2013.06.09,2.1304,2.1304,2.1295,2.13,3,0,100
2013.06.10,2.1304,2.154,2.1245,2.1422,2197,0,100
2013.06.11,2.142,2.1597,2.1236,2.1276,2922,0,100
2013.06.12,2.1275,2.1529,2.1195,2.1483,2309,0,100
2013.06.13,2.1485,2.1512,2.1136,2.1156,2632,0,100
2013.06.14,2.122,2.1453,2.1125,2.1389,2520,0,100
2013.06.16,2.1435,2.1435,2.1435,2.1435,1,0,100
2013.06.17,2.1429,2.1714,2.1383,2.1649,1739,0,100
2013.06.18,2.1659,2.1807,2.1555,2.1759,2887,0,100
2013.06.19,2.1758,2.2301,2.1631,2.2232,2622,0,100
2013.06.20,2.2228,2.2706,2.2209,2.2536,3162,0,100
2013.06.21,2.2532,2.2691,2.2314,2.2386,2760,0,100
2013.06.24,2.2403,2.2592,2.2162,2.2227,2886,0,100
2013.06.25,2.2235,2.226,2.1997,2.2082,2888,0,100
2013.06.26,2.2081,2.2107,2.1797,2.1827,2345,0,100
2013.06.27,2.1824,2.1938,2.1725,2.1868,2163,0,100
2013.06.28,2.1867,2.2286,2.1805,2.2256,2713,0,100
2013.06.30,2.226,2.226,2.226,2.226,1,0,100
2013.07.01,2.2257,2.2318,2.2117,2.2218,1773,0,100
2013.07.02,2.2217,2.2483,2.2207,2.2445,2324,0,100
2013.07.03,2.2474,2.2664,2.2447,2.2618,2334,0,100
2013.07.04,2.2615,2.2673,2.2429,2.2458,2903,0,100
2013.07.05,2.2455,2.2647,2.2407,2.2481,2894,0,100
2013.07.08,2.2474,2.2598,2.2409,2.2579,2242,0,100
2013.07.09,2.2585,2.2601,2.2511,2.2521,418,0,100
2013.07.10,2.2522,2.2752,2.2508,2.2609,2413,0,100
2013.07.11,2.261,2.2691,2.2492,2.2548,2337,0,100
2013.07.12,2.2523,2.266,2.249,2.2626,2046,0,100
2013.07.15,2.265,2.2679,2.2143,2.2158,2480,0,100
2013.07.16,2.2144,2.2526,2.2045,2.2471,3228,0,100
2013.07.17,2.2469,2.2596,2.2175,2.2195,3528,0,100
2013.07.18,2.2196,2.2373,2.2126,2.2201,2593,0,100
2013.07.19,2.2209,2.2433,2.2137,2.2405,2144,0,100
2013.07.21,2.2379,2.2379,2.2379,2.2379,1,0,100
2013.07.22,2.2363,2.2433,2.2243,2.231,1719,0,100
2013.07.23,2.2315,2.2353,2.2066,2.2121,1997,0,100
2013.07.24,2.213,2.2522,2.2079,2.245,2476,0,100
2013.07.25,2.2456,2.259,2.2301,2.2393,2682,0,100
2013.07.26,2.24,2.252,2.2357,2.2509,1996,0,100
2013.07.28,2.2497,2.2508,2.2472,2.2508,17,0,100
2013.07.29,2.2509,2.2654,2.247,2.2616,2228,0,100
2013.07.30,2.2617,2.2787,2.2603,2.2771,2232,0,100
2013.07.31,2.2777,2.2962,2.2696,2.2715,2896,0,100
2013.08.01,2.2717,2.3004,2.2651,2.2976,2264,0,100
2013.08.02,2.2975,2.3083,2.2719,2.281,2449,0,100
2013.08.04,2.2833,2.2833,2.2789,2.2789,3,0,100
2013.08.05,2.2767,2.3011,2.2767,2.2991,2170,0,100
2013.08.06,2.2997,2.3025,2.2833,2.2937,2510,0,100
2013.08.07,2.2935,2.3109,2.2889,2.3057,2731,0,100
2013.08.08,2.3055,2.3077,2.2693,2.2771,3401,0,100
2013.08.09,2.2772,2.2844,2.2606,2.2658,2766,0,100
2013.08.11,2.2635,2.2687,2.2635,2.2687,3,0,100
2013.08.12,2.274,2.2847,2.2591,2.2833,2371,0,100
2013.08.13,2.2834,2.311,2.2801,2.3088,2627,0,100
2013.08.14,2.3089,2.3225,2.3001,2.3191,2469,0,100
2013.08.15,2.319,2.3459,2.3114,2.3353,3200,0,100
2013.08.16,2.3354,2.3926,2.3353,2.3874,2828,0,100
2013.08.18,2.3876,2.3876,2.3876,2.3876,1,0,100
2013.08.19,2.388,2.4224,2.3809,2.4085,3000,0,100
2013.08.20,2.4081,2.411,2.3802,2.3908,2369,0,100
2013.08.21,2.3914,2.4489,2.3877,2.4481,3220,0,100
2013.08.22,2.4466,2.4495,2.4151,2.4305,3680,0,100
2013.08.23,2.4309,2.4356,2.3421,2.3445,3308,0,100
2013.08.25,2.3472,2.3472,2.3472,2.3472,1,0,100
2013.08.26,2.3456,2.3905,2.3438,2.376,3024,0,100
2013.08.27,2.377,2.4082,2.3581,2.366,3739,0,100
2013.08.28,2.3664,2.3851,2.318,2.3398,4573,0,100
2013.08.29,2.3397,2.3762,2.3317,2.3574,3343,0,100
2013.08.30,2.3572,2.3911,2.3436,2.3797,3251,0,100
2013.09.02,2.3777,2.3807,2.3505,2.3717,2429,0,100
2013.09.03,2.3715,2.3983,2.3481,2.357,3216,0,100
2013.09.04,2.3568,2.36,2.3385,2.3546,2961,0,100
2013.09.05,2.355,2.3689,2.3109,2.3196,3360,0,100
2013.09.06,2.3189,2.3207,2.2807,2.3017,3309,0,100
2013.09.08,2.2931,2.2931,2.2931,2.2931,1,0,100
2013.09.09,2.294,2.3016,2.2681,2.2719,3367,0,100
2013.09.10,2.2717,2.2866,2.2568,2.2797,3184,0,100
2013.09.11,2.2799,2.3018,2.2613,2.2677,3533,0,100
2013.09.12,2.2696,2.2829,2.2651,2.2695,2760,0,100
2013.09.13,2.2693,2.282,2.2644,2.2766,2322,0,100
2013.09.16,2.2753,2.293,2.2432,2.277,2852,0,100
2013.09.17,2.2773,2.282,2.2487,2.2528,2972,0,100
2013.09.18,2.2533,2.2533,2.1798,2.1806,3259,0,100
2013.09.19,2.1807,2.2113,2.1767,2.1965,3458,0,100
2013.09.20,2.1968,2.2164,2.1886,2.2055,2960,0,100
2013.09.22,2.2092,2.2093,2.2072,2.2072,3,0,100
2013.09.23,2.2052,2.2145,2.1908,2.1948,2776,0,100
2013.09.24,2.1941,2.2074,2.1835,2.1933,2670,0,100
2013.09.25,2.1931,2.2287,2.186,2.2256,2700,0,100
